user_id,event_type,dress_id,body_match_score,style_score,final_rating
U2024,Reception,D136,0.92,0.74,3
U351,Reception,D80,0.88,0.71,5
U3574,Wedding,D23,0.96,0.8,5
U818,Festival,D186,0.99,0.71,5
U501,Wedding,D17,0.98,0.73,5
U2163,Wedding,D160,0.71,0.73,3
U10,Reception,D57,0.89,0.66,4
U4140,Formal,D72,0.73,0.75,4
U3915,Reception,D110,0.65,0.68,4
U3408,Wedding,D118,0.78,0.91,3
U2999,Reception,D141,0.7,0.7,4
U2534,Wedding,D198,0.77,0.94,4
U180,Wedding,D175,1.0,0.66,5
U2136,Party,D54,0.66,0.72,3
U4464,College,D146,0.71,0.8,3
U2331,Wedding,D29,0.9,0.75,5
U4160,College,D194,0.67,0.76,3
U1982,Festival,D197,0.9,0.97,5
U3807,Formal,D147,0.87,0.74,4
U2187,Party,D182,0.9,0.81,5
U368,Reception,D57,0.75,0.8,5
U1207,Wedding,D94,0.89,0.6,4
U1862,Reception,D100,0.77,0.98,3
U2425,College,D146,0.73,0.77,3
U4306,Party,D81,0.68,0.92,3
U3632,Formal,D73,0.74,0.61,4
U2523,Formal,D127,0.65,0.87,3
U3299,Festival,D177,1.0,0.76,4
U2869,Formal,D101,0.67,0.96,5
U3257,Wedding,D163,0.99,0.7,5
U310,Festival,D108,0.68,0.95,4
U732,Wedding,D4,0.61,0.94,5
U3229,Festival,D115,0.93,0.83,3
U2373,Formal,D48,0.97,0.85,4
U2209,College,D33,0.8,0.85,3
U2230,Wedding,D167,0.68,0.67,5
U2238,Party,D42,0.61,0.85,5
U1927,Formal,D184,0.64,0.71,3
U2947,Festival,D105,0.97,0.67,4
U3887,Formal,D39,0.99,0.84,3
U4406,Reception,D189,0.73,0.72,4
U638,Wedding,D162,0.76,0.7,4
U3355,Formal,D184,0.77,0.7,4
U2193,Formal,D7,0.62,0.71,4
U1017,Reception,D47,1.0,0.85,4
U2637,College,D10,0.68,0.75,3
U1998,Reception,D11,0.95,0.64,4
U4173,Reception,D141,0.69,0.82,4
U142,College,D194,0.67,0.61,4
U3257,Formal,D71,0.69,0.99,4
U1749,Party,D132,0.68,0.93,5
U506,Party,D191,0.93,0.68,4
U2647,Formal,D64,0.8,0.7,3
U3517,Festival,D66,0.99,0.7,3
U2109,College,D63,0.92,0.9,3
U1394,Formal,D195,0.82,0.97,5
U4347,Formal,D7,0.74,0.91,3
U1277,Festival,D148,0.76,0.7,3
U2498,Festival,D108,0.92,0.98,3
U3840,Formal,D67,0.9,0.72,5
U1222,Reception,D36,0.71,0.74,5
U4122,College,D146,0.89,0.85,3
U3228,Reception,D120,0.84,0.71,4
U3542,Formal,D73,0.97,0.83,5
U800,College,D13,0.64,0.91,4
U2105,Festival,D177,0.92,0.88,3
U4128,Wedding,D190,0.62,0.61,3
U4950,Reception,D189,0.83,0.86,5
U166,Formal,D159,0.95,0.97,5
U4560,Reception,D136,0.61,0.7,5
U2468,Formal,D143,0.6,0.82,4
U2399,College,D172,0.91,0.91,5
U2359,Reception,D37,0.83,0.86,5
U4068,Wedding,D28,0.75,0.62,4
U35,Formal,D171,0.94,0.86,4
U2652,Formal,D74,0.93,0.62,4
U1131,Formal,D96,0.88,0.98,5
U3946,Wedding,D17,0.65,0.95,3
U301,Festival,D9,0.91,0.79,4
U577,Formal,D55,0.62,0.69,5
U3986,Formal,D48,0.8,0.96,3
U282,College,D10,0.87,0.97,3
U1399,College,D194,0.74,0.86,4
U127,Reception,D58,0.86,0.63,4
U2331,Festival,D92,0.6,0.72,4
U4108,Formal,D64,0.91,0.62,5
U596,Formal,D84,0.76,0.67,4
U2555,College,D130,0.85,0.94,3
U3794,Party,D113,0.92,0.61,4
U4839,Formal,D145,0.61,0.71,5
U1981,Party,D42,0.85,0.72,3
U2815,Formal,D75,0.65,0.61,5
U3727,Reception,D47,0.96,0.74,4
U1725,Formal,D145,0.62,0.85,4
U2668,Festival,D117,0.97,0.81,4
U1442,Party,D81,0.81,0.6,4
U2454,Party,D78,0.67,0.78,5
U1578,Festival,D106,0.83,0.68,4
U3045,Formal,D75,0.81,0.62,5
U3103,Wedding,D162,0.94,0.75,5
U12,College,D168,0.81,0.63,3
U2090,Party,D192,0.98,0.7,3
U2008,College,D19,0.81,0.98,5
U840,Festival,D105,0.87,0.72,3
U1082,Reception,D60,0.99,0.98,3
U500,College,D10,0.85,0.68,5
U2597,Reception,D11,0.86,1.0,4
U387,Festival,D62,0.98,0.62,4
U1751,Formal,D96,0.66,0.8,3
U3717,Formal,D184,0.64,0.82,3
U181,Reception,D12,0.87,0.66,5
U2333,Formal,D104,0.72,0.64,5
U204,Reception,D141,0.96,0.87,3
U3009,Formal,D149,0.77,0.94,3
U2798,Reception,D31,0.64,0.67,4
U4268,Wedding,D112,0.66,0.9,4
U3426,Party,D32,0.72,0.65,4
U3183,Reception,D11,0.74,0.69,5
U646,College,D93,0.69,0.81,5
U132,Reception,D15,0.93,0.88,5
U639,Wedding,D167,0.83,0.89,5
U1275,Party,D174,0.78,0.81,3
U966,Formal,D171,0.78,0.84,4
U2758,Reception,D136,0.6,0.88,3
U218,Party,D85,0.63,0.68,3
U43,College,D172,0.62,0.65,3
U4216,Wedding,D134,0.61,0.99,5
U851,Party,D76,0.64,0.78,3
U1003,Formal,D144,0.82,0.81,3
U2395,College,D93,0.75,0.6,3
U39,Formal,D179,0.79,0.8,5
U562,Formal,D164,0.72,0.66,4
U2811,Reception,D100,0.93,0.66,5
U3195,Formal,D104,0.83,0.77,5
U915,Reception,D20,0.67,0.91,3
U3865,Festival,D114,0.85,0.94,5
U1225,Festival,D138,0.85,0.65,5
U4889,Reception,D120,0.99,0.8,3
U2648,Formal,D71,0.61,0.85,5
U2625,Party,D174,0.68,0.75,4
U4608,Reception,D188,0.6,0.67,5
U2466,Reception,D166,0.62,0.76,5
U4635,College,D68,0.75,0.99,5
U2492,Festival,D126,0.62,0.95,4
U4616,Party,D76,0.61,0.7,3
U737,Party,D135,0.72,0.85,4
U947,Wedding,D150,0.72,0.86,5
U1775,Party,D32,0.73,0.97,5
U128,Party,D99,0.67,0.71,3
U126,Party,D132,0.71,0.91,4
U1983,Wedding,D118,0.63,0.86,4
U4828,Wedding,D154,0.73,0.95,5
U1204,College,D168,0.73,1.0,4
U779,Reception,D136,0.82,0.94,3
U3549,Festival,D153,0.77,0.72,4
U1608,Formal,D84,0.73,0.98,3
U1645,Festival,D52,0.91,0.75,4
U2164,College,D93,0.85,0.8,4
U439,Party,D121,0.88,0.81,4
U3649,Wedding,D4,0.76,0.99,3
U705,Festival,D177,0.67,0.87,4
U4858,Reception,D5,0.98,0.95,4
U4736,Formal,D159,0.88,0.7,3
U1527,Formal,D73,0.91,0.65,5
U3653,Festival,D25,0.64,0.74,3
U4652,Formal,D67,0.98,0.88,3
U703,Reception,D44,0.71,0.86,3
U3056,College,D156,0.62,0.65,3
U1476,College,D146,0.91,0.66,5
U2394,Wedding,D86,0.81,0.89,5
U1571,Festival,D153,0.62,0.71,3
U1100,Formal,D127,0.97,0.78,3
U604,Formal,D147,0.97,0.68,5
U3828,Reception,D12,0.77,0.98,5
U4076,College,D13,0.84,0.87,5
U3974,Festival,D34,0.72,0.73,4
U876,Reception,D152,0.75,0.67,3
U4731,Festival,D69,0.97,0.9,3
U2025,Festival,D115,0.78,0.64,5
U389,Wedding,D90,0.98,0.78,5
U4580,Festival,D69,0.91,0.86,3
U4568,Formal,D159,0.92,0.61,5
U3594,Festival,D153,0.9,0.96,5
U2457,Party,D78,0.9,0.7,3
U4633,College,D156,0.8,0.93,5
U3354,College,D10,1.0,0.64,3
U2351,Wedding,D157,0.72,0.95,5
U2174,College,D129,0.9,0.75,3
U148,Formal,D101,0.99,0.87,4
U4369,Formal,D74,0.83,0.76,3
U2753,Festival,D66,0.99,0.7,4
U1360,Wedding,D163,0.88,0.64,4
U4413,Party,D151,0.61,0.76,4
U1001,College,D122,0.69,0.99,3
U3769,Formal,D89,0.74,0.73,5
U3623,Formal,D6,0.7,0.69,5
U1504,Reception,D41,0.92,0.99,5
U1526,Wedding,D163,0.67,0.88,5
U4209,College,D199,1.0,0.83,5
U1949,Wedding,D30,0.79,0.98,4
U4688,Wedding,D26,0.84,0.8,3
U3196,Festival,D106,0.7,0.94,5
U375,Formal,D22,0.65,0.84,5
U655,Reception,D136,0.85,0.89,5
U3263,Wedding,D82,0.97,0.93,3
U25,College,D10,0.65,0.74,3
U1882,College,D124,0.89,0.77,3
U2690,Wedding,D140,0.85,0.73,4
U3519,Formal,D101,0.96,0.69,3
U75,College,D116,0.7,0.86,3
U648,Party,D137,0.85,0.8,4
U4021,Party,D132,0.7,0.71,4
U4388,Wedding,D140,0.99,0.62,5
U2985,College,D70,0.83,0.9,5
U3310,Wedding,D28,0.72,0.95,5
U3876,Party,D85,0.97,0.75,3
U2296,Reception,D141,0.78,0.89,4
U4718,Reception,D8,0.86,0.73,5
U4674,Wedding,D167,0.66,0.67,4
U468,College,D129,0.61,0.87,3
U4269,Reception,D12,0.71,0.85,3
U739,Formal,D195,0.65,0.9,4
U2413,Formal,D161,0.79,0.61,3
U1337,Reception,D166,0.95,0.78,5
U1497,Reception,D5,0.78,0.65,5
U2143,Party,D76,0.97,0.75,3
U3025,Reception,D166,0.8,0.97,3
U1132,Reception,D187,0.94,0.89,5
U475,Formal,D73,0.94,0.66,4
U850,Party,D81,0.98,0.63,4
U2453,Formal,D96,0.77,0.96,3
U3735,Festival,D169,0.89,0.98,3
U1516,Formal,D38,0.79,0.69,5
U2423,Wedding,D154,0.88,0.69,4
U377,Festival,D138,0.84,0.96,5
U1674,College,D156,0.96,0.8,4
U2958,College,D129,0.96,0.97,4
U3645,Reception,D8,0.94,0.78,4
U3169,Party,D151,0.87,0.72,3
U4732,Formal,D74,0.91,0.71,3
U3899,College,D35,0.94,0.9,5
U2706,Festival,D148,0.94,0.79,3
U3507,Formal,D22,0.75,0.64,4
U1524,College,D146,0.63,0.84,3
U4498,Formal,D144,0.83,0.78,3
U975,Wedding,D170,0.99,0.95,5
U3502,Party,D128,0.85,0.99,3
U4976,College,D35,0.98,0.95,3
U3240,Reception,D5,0.77,0.73,5
U83,Wedding,D59,0.79,0.77,4
U4959,Formal,D55,0.96,0.7,5
U585,Party,D135,0.95,0.71,3
U1697,Formal,D72,0.7,0.75,4
U298,Reception,D58,0.98,0.95,5
U4427,Party,D180,0.65,0.8,4
U680,Formal,D74,0.64,0.67,5
U1326,Reception,D11,0.76,0.76,3
U4759,College,D3,0.89,0.99,4
U1617,Formal,D84,0.91,0.81,3
U1105,Wedding,D86,0.78,0.92,3
U3121,Reception,D58,0.93,0.84,4
U2659,Party,D56,0.96,0.61,3
U1190,Reception,D50,0.85,1.0,3
U637,Formal,D39,0.86,0.88,5
U1744,Formal,D14,0.94,0.7,4
U1239,College,D16,0.93,0.78,3
U4608,Party,D135,0.71,0.9,5
U2598,Wedding,D23,0.92,0.95,4
U844,College,D146,0.77,0.82,3
U2288,Festival,D131,0.72,0.98,5
U4736,College,D93,0.93,0.98,5
U2230,Festival,D69,0.6,0.67,5
U1318,Formal,D71,0.76,0.71,5
U849,Party,D85,0.96,0.95,5
U1115,Reception,D47,0.95,0.87,3
U1260,Festival,D106,0.78,0.97,3
U1264,Formal,D195,0.81,0.84,5
U1525,Festival,D9,0.89,0.87,4
U89,Reception,D47,0.95,0.64,3
U4163,Party,D165,0.88,0.76,3
U3621,Formal,D127,0.78,0.84,4
U946,Wedding,D160,0.87,1.0,4
U1407,Party,D65,1.0,0.63,4
U2977,Reception,D20,0.76,0.76,4
U3662,Reception,D100,0.69,0.85,3
U3108,Party,D135,0.74,1.0,5
U2866,Festival,D119,0.87,0.66,5
U3384,Wedding,D173,0.6,0.97,5
U2821,Party,D132,0.7,0.84,4
U4303,Formal,D104,0.72,0.91,3
U1163,Formal,D123,0.7,0.99,5
U1999,Formal,D14,0.64,0.83,5
U801,Wedding,D162,0.84,0.83,5
U2722,Reception,D200,0.88,0.68,4
U4194,College,D172,0.76,0.89,4
U2608,College,D3,0.95,0.79,3
U3804,Reception,D103,0.86,0.95,3
U78,College,D156,0.82,0.81,3
U1792,Reception,D110,0.93,0.84,4
U1605,Wedding,D30,0.94,0.77,5
U3826,Wedding,D97,0.72,0.84,5
U2995,Wedding,D154,0.97,0.61,5
U4298,Reception,D37,0.66,0.62,3
U1074,Wedding,D163,0.97,0.92,5
U1712,College,D122,0.91,0.66,4
U1250,Reception,D31,0.73,0.62,5
U3442,Formal,D72,0.7,0.72,3
U4097,Reception,D136,0.63,0.78,3
U2752,Wedding,D167,0.89,0.78,3
U1063,Wedding,D176,0.67,0.93,5
U2128,College,D199,0.62,0.93,5
U2206,Reception,D152,0.82,0.97,5
U3179,Reception,D53,0.93,0.95,4
U464,Festival,D186,0.89,0.85,3
U4396,Festival,D111,0.83,0.67,4
U3466,Party,D158,0.99,0.8,3
U2065,Formal,D164,0.66,0.88,5
U3783,Festival,D52,0.64,0.63,5
U2180,Party,D151,0.82,0.98,3
U4652,Formal,D142,0.71,0.73,4
U1925,Reception,D31,0.98,0.88,5
U3035,Festival,D34,0.77,0.92,4
U881,Formal,D39,0.69,0.97,5
U1434,Wedding,D134,0.61,0.8,4
U4590,Reception,D87,0.82,0.62,5
U3125,Formal,D185,0.9,0.82,5
U2995,Reception,D141,0.91,0.87,3
U2617,Reception,D46,0.64,0.87,3
U4492,Wedding,D118,0.92,0.79,3
U3259,Wedding,D83,0.67,0.96,4
U659,College,D194,0.97,0.66,3
U3854,Formal,D75,0.74,0.78,4
U1118,Formal,D84,0.82,0.76,3
U3451,Reception,D110,0.84,0.73,5
U490,College,D172,0.6,0.69,4
U302,College,D130,0.69,0.97,5
U1324,Formal,D145,0.75,0.85,4
U4762,Wedding,D97,0.91,0.64,5
U2878,Reception,D103,0.7,0.63,4
U1148,Party,D81,0.67,0.85,4
U2474,Festival,D183,0.96,0.67,5
U4969,Party,D133,0.75,0.69,3
U2027,Reception,D139,0.66,0.66,4
U1765,Festival,D183,0.83,0.9,5
U2716,Reception,D152,0.66,0.92,3
U360,Formal,D143,0.75,0.76,3
U1735,Formal,D71,0.72,0.93,5
U3119,Party,D192,0.67,0.61,3
U1495,Formal,D75,0.81,0.92,4
U485,Wedding,D118,0.8,0.88,3
U267,Reception,D193,0.69,0.83,5
U1212,Festival,D131,0.76,0.75,3
U701,Festival,D178,0.78,0.91,4
U735,Reception,D136,0.84,0.61,5
U303,College,D10,0.87,0.85,5
U449,Reception,D36,0.83,0.77,3
U1215,College,D63,0.85,0.91,4
U3450,Wedding,D157,0.86,0.71,5
U3295,Formal,D64,0.74,0.79,4
U872,Formal,D98,0.61,0.85,5
U2013,Reception,D58,0.89,0.77,4
U4922,Reception,D139,0.91,0.93,4
U1628,Reception,D31,0.86,0.72,3
U745,Wedding,D176,0.81,0.67,3
U2585,Formal,D98,0.62,0.84,3
U2594,Party,D56,0.6,0.76,3
U470,Party,D137,0.68,0.83,4
U2801,Festival,D197,0.64,0.72,4
U1933,Reception,D37,0.64,0.78,3
U2199,Festival,D153,0.76,0.69,3
U4434,Reception,D139,0.73,0.78,3
U2172,Formal,D159,0.89,0.73,4
U2154,Wedding,D190,0.9,0.83,5
U879,Party,D40,0.82,0.94,5
U3961,Wedding,D170,0.68,0.75,5
U2621,College,D156,0.82,0.83,5
U3028,Reception,D80,0.84,0.61,3
U4473,Festival,D106,0.87,0.67,4
U150,Formal,D48,0.87,0.7,4
U1884,College,D3,0.99,0.78,5
U1769,College,D130,0.79,0.92,3
U3848,Party,D133,0.86,0.83,5
U1287,Party,D56,0.91,0.65,5
U4924,Formal,D18,0.65,0.75,4
U1335,Party,D40,0.98,0.96,4
U3989,Wedding,D24,0.93,0.64,5
U2596,Party,D165,0.83,1.0,3
U4451,Reception,D87,0.67,0.89,5
U1429,Reception,D37,0.91,0.99,4
U266,Wedding,D30,0.98,0.63,3
U2432,Party,D192,0.95,0.75,5
U4426,Formal,D71,0.93,0.87,5
U4015,Festival,D66,0.67,0.63,3
U191,Formal,D84,0.89,0.99,3
U2075,Wedding,D90,0.67,0.9,4
U158,Formal,D73,0.76,0.97,5
U2982,Festival,D108,0.74,0.64,3
U1627,College,D45,0.85,0.85,5
U1359,Wedding,D28,0.62,0.74,4
U1086,Formal,D104,0.78,0.72,3
U1590,College,D199,0.94,0.63,4
U3718,Party,D99,0.85,0.65,5
U893,Festival,D62,0.94,0.84,3
U543,Wedding,D28,0.95,0.95,3
U2077,Formal,D38,0.66,0.6,5
U957,Formal,D7,0.75,0.66,3
U3020,Party,D133,0.61,0.83,5
U2937,Wedding,D162,0.86,0.68,4
U1872,Wedding,D173,0.98,0.6,3
U732,Reception,D11,0.98,0.94,4
U769,Reception,D87,0.75,0.95,5
U3998,Formal,D18,0.87,0.83,4
U3945,Formal,D67,0.83,0.84,3
U2397,Formal,D21,0.85,0.69,5
U4739,Wedding,D170,0.92,0.73,3
U136,Wedding,D83,0.68,0.65,3
U1853,College,D168,0.63,0.92,4
U4636,Festival,D131,0.91,0.94,3
U729,Formal,D67,0.97,0.97,4
U2072,Reception,D50,0.73,0.85,4
U1295,Reception,D37,0.98,0.97,4
U1095,Reception,D152,0.79,0.71,4
U4433,Wedding,D4,0.79,0.71,4
U1424,Wedding,D28,0.8,0.91,4
U536,Formal,D143,0.89,0.61,5
U981,Reception,D47,0.73,0.71,5
U457,Reception,D110,0.64,0.74,4
U2590,Festival,D111,0.76,0.92,3
U1203,Formal,D72,0.89,0.83,5
U1686,Formal,D84,0.93,0.84,4
U2602,College,D130,0.73,0.75,5
U4678,College,D116,0.67,0.79,3
U3014,Festival,D102,0.8,0.99,3
U3675,Festival,D25,0.91,0.62,5
U3155,Wedding,D94,0.61,0.99,5
U2258,Reception,D80,0.88,0.69,5
U862,Formal,D75,0.82,0.95,3
U1203,Reception,D139,0.76,0.61,3
U353,College,D172,0.75,0.65,3
U1531,Festival,D25,0.79,0.99,3
U2765,Wedding,D83,0.93,0.93,5
U4073,Reception,D103,0.9,0.92,3
U2410,Party,D132,0.81,0.86,3
U123,Wedding,D4,0.86,0.64,4
U1240,Reception,D50,0.94,0.76,4
U2644,Festival,D62,0.89,0.68,3
U2524,Formal,D75,0.62,0.84,4
U1704,Wedding,D112,0.62,0.85,3
U395,Reception,D5,0.82,0.68,4
U1615,College,D61,0.74,0.9,5
U4261,Reception,D110,0.77,0.66,4
U2985,College,D156,0.7,0.9,4
U2475,Formal,D7,0.7,0.69,5
U4749,Wedding,D162,0.64,0.91,5
U3149,College,D194,0.74,0.93,5
U4534,Formal,D96,0.82,0.98,3
U536,Festival,D138,0.86,0.77,3
U3367,Reception,D188,0.85,0.92,3
U1017,Formal,D84,0.99,0.92,4
U796,Festival,D49,0.92,0.66,4
U90,Formal,D127,0.75,0.99,4
U4087,Reception,D139,0.73,0.66,5
U4046,Wedding,D196,0.68,0.94,5
U4687,Reception,D141,0.82,0.78,4
U199,Festival,D131,0.84,0.76,5
U2489,Reception,D41,0.92,0.63,4
U1619,Formal,D75,0.9,0.66,4
U4853,Festival,D9,0.94,0.93,5
U2232,Wedding,D26,0.79,0.64,5
U4892,Party,D42,0.68,0.96,4
U1870,Reception,D46,0.83,0.72,4
U4884,Festival,D169,0.74,0.92,4
U2700,Wedding,D59,0.78,0.88,4
U4491,Wedding,D23,0.63,0.85,3
U3296,Reception,D136,0.86,0.97,5
U3811,Reception,D181,0.67,0.75,5
U4623,Festival,D106,0.9,0.99,4
U1503,Formal,D98,0.69,0.98,5
U2643,Wedding,D170,0.69,0.88,3
U3030,Festival,D148,0.65,0.96,5
U3359,Festival,D102,0.98,0.78,5
U4204,Wedding,D173,0.66,0.75,3
U1242,Party,D65,0.8,0.67,5
U905,Formal,D185,0.63,0.66,5
U28,Reception,D80,0.89,0.95,5
U1719,College,D91,0.74,0.74,5
U4813,Wedding,D83,0.8,0.93,4
U1976,Formal,D171,0.71,0.98,3
U2495,Party,D51,0.9,0.86,5
U1866,Formal,D185,0.8,0.96,3
U617,College,D19,0.97,0.86,4
U3198,Reception,D110,0.99,0.86,3
U2117,Formal,D161,0.71,0.84,4
U3268,Festival,D197,0.67,0.74,3
U2641,Party,D95,0.8,0.72,3
U434,Party,D32,0.83,0.61,3
U389,Reception,D20,0.82,0.96,4
U3365,Formal,D71,0.7,0.7,5
U4173,College,D199,0.81,0.76,4
U4284,Party,D165,0.87,0.74,3
U2745,Formal,D27,0.93,0.65,5
U3696,Festival,D115,0.83,0.69,4
U3904,College,D172,0.74,0.85,4
U4382,Party,D158,0.99,0.87,3
U4032,Formal,D195,0.77,0.99,5
U3579,Wedding,D112,0.68,0.93,3
U2919,Wedding,D198,0.7,0.92,5
U4741,Wedding,D175,0.73,0.69,3
U440,Reception,D11,0.81,0.99,4
U1148,Festival,D197,0.66,0.76,4
U3888,Formal,D164,0.86,0.61,4
U1489,College,D45,0.98,0.96,4
U2571,College,D10,0.94,0.72,3
U748,Party,D191,0.86,0.82,4
U4551,Reception,D5,0.74,0.67,4
U105,Festival,D178,0.91,0.63,4
U4684,College,D122,0.84,0.84,4
U2503,Festival,D153,0.88,0.87,5
U1994,Festival,D107,0.7,0.93,5
U2125,Formal,D125,0.92,0.73,3
U3933,College,D122,0.62,0.88,4
U2171,College,D122,0.76,0.68,4
U4312,Festival,D9,0.98,0.91,3
U239,Festival,D88,0.92,0.92,4
U597,Reception,D110,0.95,0.7,5
U2932,Formal,D147,0.6,0.94,3
U2066,Wedding,D29,0.84,0.8,4
U4347,Festival,D111,0.86,0.76,5
U3002,Party,D51,0.89,0.84,4
U2840,Reception,D120,0.82,0.86,5
U3245,Formal,D101,0.89,0.9,3
U4592,College,D45,0.93,0.74,3
U1995,College,D45,0.79,0.63,4
U2874,Party,D95,0.64,0.82,5
U2201,Formal,D143,0.83,0.6,4
U2888,Formal,D84,0.69,0.64,3
U1116,Formal,D159,0.87,0.76,5
U1540,Reception,D60,0.78,0.94,5
U1835,Reception,D139,0.76,0.84,4
U706,College,D124,0.76,0.91,5
U4680,Festival,D102,0.64,0.82,4
U2224,Reception,D100,0.92,0.99,5
U3959,Party,D99,0.91,0.76,4
U4394,Formal,D72,0.99,0.97,5
U4494,Party,D132,0.84,0.87,5
U3354,Formal,D72,0.73,0.75,5
U542,Festival,D111,0.93,0.68,5
U3268,Formal,D195,0.83,0.88,5
U1326,Reception,D152,0.87,0.9,4
U3690,College,D3,0.7,0.94,3
U3811,Party,D109,0.66,0.91,4
U422,Formal,D123,0.77,0.6,5
U1421,Formal,D123,0.66,0.95,4
U910,Formal,D27,0.8,0.61,5
U3464,Reception,D37,0.87,0.72,3
U3672,Reception,D31,0.82,0.86,5
U1539,Festival,D43,0.94,0.93,4
U849,Party,D135,0.62,0.91,3
U1568,Wedding,D94,0.85,0.62,5
U2661,Wedding,D30,0.99,0.88,4
U3392,College,D122,0.82,0.74,3
U4089,Wedding,D140,0.98,0.98,5
U2216,Party,D1,0.73,0.86,4
U1906,Festival,D117,0.69,0.66,5
U2297,Wedding,D2,0.75,0.77,5
U4456,Party,D99,0.88,0.68,4
U2907,College,D3,0.94,0.62,4
U2699,Party,D132,0.97,0.96,4
U2819,Formal,D143,0.65,0.89,5
U3527,Formal,D18,0.65,0.92,3
U2662,Wedding,D190,0.92,0.9,4
U4021,Wedding,D112,0.8,0.69,5
U57,Festival,D106,0.62,0.96,3
U231,Reception,D8,0.87,0.8,4
U2638,Reception,D187,0.78,0.69,5
U2406,Reception,D152,0.92,0.92,4
U4470,Formal,D125,0.84,0.62,5
U704,Formal,D77,0.79,0.92,5
U3100,Festival,D105,0.62,0.92,3
U1568,Formal,D101,0.67,0.86,5
U1838,Festival,D43,0.81,0.8,5
U3883,Party,D95,0.82,0.87,5
U3300,Formal,D84,0.74,0.99,4
U1854,Party,D151,0.97,0.89,4
U594,Formal,D73,0.99,0.91,5
U3136,Formal,D145,0.63,0.9,3
U1839,Wedding,D29,0.85,0.96,5
U3825,Wedding,D29,0.81,0.65,4
U4408,Party,D56,0.9,0.64,4
U2775,Reception,D15,0.93,0.99,4
U3749,Wedding,D82,0.64,0.95,4
U2601,College,D199,0.7,0.89,3
U543,College,D70,0.82,0.84,3
U3117,Wedding,D26,0.93,0.75,5
U3082,Reception,D100,0.86,0.64,3
U4253,Formal,D184,0.99,0.86,4
U2111,College,D146,0.63,0.74,3
U4447,Festival,D66,0.64,0.6,4
U3295,Festival,D66,0.64,0.93,3
U267,Formal,D6,0.95,0.71,4
U2331,Festival,D92,0.96,0.96,5
U3878,Reception,D152,0.8,0.79,4
U4312,Festival,D153,0.82,0.98,4
U2571,College,D33,0.92,0.64,4
U3497,Party,D54,0.87,0.69,4
U2230,Wedding,D175,0.8,0.87,4
U541,Wedding,D196,0.82,0.81,5
U2328,Party,D180,0.85,0.83,4
U1329,Party,D95,0.69,0.83,3
U1064,Reception,D120,0.61,0.97,3
U1871,Reception,D11,0.7,0.98,3
U3869,Wedding,D163,0.74,0.78,5
U1951,Formal,D89,0.95,0.93,5
U2630,Reception,D53,0.87,0.82,4
U4747,Festival,D69,0.6,0.98,3
U4113,Party,D132,0.85,0.7,4
U4616,College,D199,0.77,0.65,5
U898,Party,D132,0.82,0.76,3
U787,Festival,D115,0.77,0.94,5
U4716,Formal,D39,0.85,0.97,3
U2684,College,D16,0.61,0.88,3
U1838,Party,D85,0.81,0.62,3
U1063,Party,D182,0.72,0.84,4
U1887,Wedding,D112,0.7,0.66,4
U2224,Formal,D185,0.79,0.74,3
U1064,Wedding,D140,0.84,0.94,4
U4907,Formal,D195,0.79,0.62,5
U4345,Festival,D92,0.97,0.79,4
U3193,Festival,D114,0.75,0.64,3
U1563,Party,D40,0.97,0.91,3
U2914,Formal,D96,0.75,0.82,3
U2710,Formal,D14,0.68,0.82,4
U1396,Wedding,D140,0.91,0.75,5
U3014,Wedding,D29,0.95,0.77,3
U3677,Reception,D181,0.99,0.7,5
U504,Festival,D197,0.7,0.97,5
U2105,Reception,D5,0.91,0.66,4
U3985,Party,D192,0.83,0.8,3
U4908,Formal,D74,0.63,0.65,4
U4378,College,D146,0.76,0.76,4
U746,Party,D109,0.97,0.79,5
U1777,Wedding,D150,0.82,0.94,3
U4837,Party,D192,0.74,0.93,3
U4092,Wedding,D154,0.8,0.87,5
U305,Formal,D18,0.97,0.74,3
U1834,Reception,D20,0.88,0.97,5
U3839,Reception,D80,0.8,0.85,5
U4214,College,D61,0.63,0.78,5
U4405,Wedding,D134,0.99,0.74,4
U360,College,D10,0.98,0.67,3
U3491,Formal,D21,0.85,0.69,5
U1271,College,D124,0.69,0.84,3
U1906,Party,D165,0.93,0.65,3
U1434,Festival,D108,0.98,0.73,4
U2642,College,D68,0.97,0.65,5
U352,Party,D1,0.95,0.99,4
U3634,Reception,D5,0.69,0.69,5
U1366,College,D35,0.93,0.66,4
U626,Reception,D8,0.68,0.92,3
U4434,Reception,D5,0.94,0.75,3
U4688,Festival,D34,0.9,0.85,5
U4883,Festival,D79,0.7,0.66,5
U548,College,D13,0.99,0.85,4
U1003,Formal,D144,0.62,0.79,3
U2551,Reception,D47,0.73,0.87,4
U4492,Party,D56,0.97,0.61,3
U2401,Formal,D84,0.64,0.63,3
U1404,Festival,D153,0.86,0.63,4
U788,Reception,D46,0.84,0.94,3
U3153,Formal,D147,0.84,0.83,3
U387,Reception,D20,0.99,0.78,4
U2919,Party,D182,0.87,0.82,5
U4582,Festival,D9,0.97,0.69,4
U1736,Formal,D149,0.63,0.9,3
U388,Reception,D41,1.0,0.77,4
U4557,Reception,D166,0.65,0.87,4
U3946,College,D68,0.77,0.65,5
U466,Festival,D186,0.87,0.99,3
U2567,Formal,D74,0.84,0.77,4
U1809,Reception,D152,0.84,0.91,3
