user_id,event_type,dress_id,body_match_score,style_score,final_ratings
u2985,college,d70,0.83,0.9,5
u3310,wedding,d28,0.72,0.95,5
u3876,party,d85,0.97,0.75,3
u2296,reception,d141,0.78,0.89,4
u4718,reception,d8,0.86,0.73,5
u4674,wedding,d167,0.66,0.67,4
u468,college,d129,0.61,0.87,3
u4269,reception,d12,0.71,0.85,3
u739,formal,d195,0.65,0.9,4
u2413,formal,d161,0.79,0.61,3
u1337,reception,d166,0.95,0.78,5
u1497,reception,d5,0.78,0.65,5
u2143,party,d76,0.97,0.75,3
u3025,reception,d166,0.8,0.97,3
u1132,reception,d187,0.94,0.89,5
u475,formal,d73,0.94,0.66,4
u850,party,d81,0.98,0.63,4
u2453,formal,d96,0.77,0.96,3
u3735,festival,d169,0.89,0.98,3
u1516,formal,d38,0.79,0.69,5
u2423,wedding,d154,0.88,0.69,4
u377,festival,d138,0.84,0.96,5
u1674,college,d156,0.96,0.8,4
u2958,college,d129,0.96,0.97,4
u3645,reception,d8,0.94,0.78,4
u3169,party,d151,0.87,0.72,3
u4732,formal,d74,0.91,0.71,3
u3899,college,d35,0.94,0.9,5
u2706,festival,d148,0.94,0.79,3
u3507,formal,d22,0.75,0.64,4
u1524,college,d146,0.63,0.84,3
u4498,formal,d144,0.83,0.78,3
u975,wedding,d170,0.99,0.95,5
u3502,party,d128,0.85,0.99,3
u4976,college,d35,0.98,0.95,3
u3240,reception,d5,0.77,0.73,5
u83,wedding,d59,0.79,0.77,4
u4959,formal,d55,0.96,0.7,5
u585,party,d135,0.95,0.71,3
u1697,formal,d72,0.7,0.75,4
u298,reception,d58,0.98,0.95,5
u4427,party,d180,0.65,0.8,4
u680,formal,d74,0.64,0.67,5
u1326,reception,d11,0.76,0.76,3
u4759,college,d3,0.89,0.99,4
u1617,formal,d84,0.91,0.81,3
u1105,wedding,d86,0.78,0.92,3
u3121,reception,d58,0.93,0.84,4
u2659,party,d56,0.96,0.61,3
u1190,reception,d50,0.85,1.0,3
u637,formal,d39,0.86,0.88,5
u1744,formal,d14,0.94,0.7,4
u1239,college,d16,0.93,0.78,3
u4608,party,d135,0.71,0.9,5
u2598,wedding,d23,0.92,0.95,4
u844,college,d146,0.77,0.82,3
u2288,festival,d131,0.72,0.98,5
u4736,college,d93,0.93,0.98,5
u2230,festival,d69,0.6,0.67,5
u1318,formal,d71,0.76,0.71,5
u849,party,d85,0.96,0.95,5
u1115,reception,d47,0.95,0.87,3
u1260,festival,d106,0.78,0.97,3
u1264,formal,d195,0.81,0.84,5
u1525,festival,d9,0.89,0.87,4
u89,reception,d47,0.95,0.64,3
u4163,party,d165,0.88,0.76,3
u3621,formal,d127,0.78,0.84,4
u946,wedding,d160,0.87,1.0,4
u1407,party,d65,1.0,0.63,4
u2977,reception,d20,0.76,0.76,4
u3662,reception,d100,0.69,0.85,3
u3108,party,d135,0.74,1.0,5
u2866,festival,d119,0.87,0.66,5
u3384,wedding,d173,0.6,0.97,5
u2821,party,d132,0.7,0.84,4
u4303,formal,d104,0.72,0.91,3
u1163,formal,d123,0.7,0.99,5
u1999,formal,d14,0.64,0.83,5
u801,wedding,d162,0.84,0.83,5
u2722,reception,d200,0.88,0.68,4
u4194,college,d172,0.76,0.89,4
u2608,college,d3,0.95,0.79,3
u3804,reception,d103,0.86,0.95,3
u78,college,d156,0.82,0.81,3
u1792,reception,d110,0.93,0.84,4
u1605,wedding,d30,0.94,0.77,5
u3826,wedding,d97,0.72,0.84,5
u2995,wedding,d154,0.97,0.61,5
u4298,reception,d37,0.66,0.62,3
u1074,wedding,d163,0.97,0.92,5
u1712,college,d122,0.91,0.66,4
u1250,reception,d31,0.73,0.62,5
u3442,formal,d72,0.7,0.72,3
u4097,reception,d136,0.63,0.78,3
u2752,wedding,d167,0.89,0.78,3
u1063,wedding,d176,0.67,0.93,5
u2128,college,d199,0.62,0.93,5
u2206,reception,d152,0.82,0.97,5
u3179,reception,d53,0.93,0.95,4
u464,festival,d186,0.89,0.85,3
u4396,festival,d111,0.83,0.67,4
u3466,party,d158,0.99,0.8,3
u2065,formal,d164,0.66,0.88,5
u3783,festival,d52,0.64,0.63,5
u2180,party,d151,0.82,0.98,3
u4652,formal,d142,0.71,0.73,4
u1925,reception,d31,0.98,0.88,5
u3035,festival,d34,0.77,0.92,4
u881,formal,d39,0.69,0.97,5
u1434,wedding,d134,0.61,0.8,4
u4590,reception,d87,0.82,0.62,5
u3125,formal,d185,0.9,0.82,5
u2995,reception,d141,0.91,0.87,3
u2617,reception,d46,0.64,0.87,3
u4492,wedding,d118,0.92,0.79,3
u3259,wedding,d83,0.67,0.96,4
u659,college,d194,0.97,0.66,3
u3854,formal,d75,0.74,0.78,4
u1118,formal,d84,0.82,0.76,3
u3451,reception,d110,0.84,0.73,5
u490,college,d172,0.6,0.69,4
u302,college,d130,0.69,0.97,5
u1324,formal,d145,0.75,0.85,4
u4762,wedding,d97,0.91,0.64,5
u2878,reception,d103,0.7,0.63,4
u1148,party,d81,0.67,0.85,4
u2474,festival,d183,0.96,0.67,5
u4969,party,d133,0.75,0.69,3
u2027,reception,d139,0.66,0.66,4
u1765,festival,d183,0.83,0.9,5
u2716,reception,d152,0.66,0.92,3
u360,formal,d143,0.75,0.76,3
u1735,formal,d71,0.72,0.93,5
u3119,party,d192,0.67,0.61,3
u1495,formal,d75,0.81,0.92,4
u485,wedding,d118,0.8,0.88,3
u267,reception,d193,0.69,0.83,5
u1212,festival,d131,0.76,0.75,3
u701,festival,d178,0.78,0.91,4
u735,reception,d136,0.84,0.61,5
u303,college,d10,0.87,0.85,5
u449,reception,d36,0.83,0.77,3
u1215,college,d63,0.85,0.91,4
u3450,wedding,d157,0.86,0.71,5
u3295,formal,d64,0.74,0.79,4
u872,formal,d98,0.61,0.85,5
u2013,reception,d58,0.89,0.77,4
u4922,reception,d139,0.91,0.93,4
u1628,reception,d31,0.86,0.72,3
u745,wedding,d176,0.81,0.67,3
u2585,formal,d98,0.62,0.84,3
u2594,party,d56,0.6,0.76,3
u470,party,d137,0.68,0.83,4
u2801,festival,d197,0.64,0.72,4
u1933,reception,d37,0.64,0.78,3
u2199,festival,d153,0.76,0.69,3
u4434,reception,d139,0.73,0.78,3
u2172,formal,d159,0.89,0.73,4
u2154,wedding,d190,0.9,0.83,5
u879,party,d40,0.82,0.94,5
u3961,wedding,d170,0.68,0.75,5
u2621,college,d156,0.82,0.83,5
u3028,reception,d80,0.84,0.61,3
u4473,festival,d106,0.87,0.67,4
u150,formal,d48,0.87,0.7,4
u1884,college,d3,0.99,0.78,5
u1769,college,d130,0.79,0.92,3
u3848,party,d133,0.86,0.83,5
u1287,party,d56,0.91,0.65,5
u4924,formal,d18,0.65,0.75,4
u1335,party,d40,0.98,0.96,4
u3989,wedding,d24,0.93,0.64,5
u2596,party,d165,0.83,1.0,3
u4451,reception,d87,0.67,0.89,5
u1429,reception,d37,0.91,0.99,4
u266,wedding,d30,0.98,0.63,3
u2432,party,d192,0.95,0.75,5
u4426,formal,d71,0.93,0.87,5
u4015,festival,d66,0.67,0.63,3
u191,formal,d84,0.89,0.99,3
u2075,wedding,d90,0.67,0.9,4
u158,formal,d73,0.76,0.97,5
u2982,festival,d108,0.74,0.64,3
u1627,college,d45,0.85,0.85,5
u1359,wedding,d28,0.62,0.74,4
u1086,formal,d104,0.78,0.72,3
u1590,college,d199,0.94,0.63,4
u3718,party,d99,0.85,0.65,5
u893,festival,d62,0.94,0.84,3
u543,wedding,d28,0.95,0.95,3
u2077,formal,d38,0.66,0.6,5
u957,formal,d7,0.75,0.66,3
u3020,party,d133,0.61,0.83,5
u2937,wedding,d162,0.86,0.68,4
u1872,wedding,d173,0.98,0.6,3
u732,reception,d11,0.98,0.94,4
u769,reception,d87,0.75,0.95,5
u3998,formal,d18,0.87,0.83,4
u3945,formal,d67,0.83,0.84,3
u2397,formal,d21,0.85,0.69,5
u4739,wedding,d170,0.92,0.73,3
u136,wedding,d83,0.68,0.65,3
u1853,college,d168,0.63,0.92,4
u4636,festival,d131,0.91,0.94,3
u729,formal,d67,0.97,0.97,4
u2072,reception,d50,0.73,0.85,4
u1295,reception,d37,0.98,0.97,4
u1095,reception,d152,0.79,0.71,4
u4433,wedding,d4,0.79,0.71,4
u1424,wedding,d28,0.8,0.91,4
u536,formal,d143,0.89,0.61,5
u981,reception,d47,0.73,0.71,5
u457,reception,d110,0.64,0.74,4
u2590,festival,d111,0.76,0.92,3
u1203,formal,d72,0.89,0.83,5
u1686,formal,d84,0.93,0.84,4
u2602,college,d130,0.73,0.75,5
u4678,college,d116,0.67,0.79,3
u3014,festival,d102,0.8,0.99,3
u3675,festival,d25,0.91,0.62,5
u3155,wedding,d94,0.61,0.99,5
u2258,reception,d80,0.88,0.69,5
u862,formal,d75,0.82,0.95,3
u1203,reception,d139,0.76,0.61,3
u353,college,d172,0.75,0.65,3
u1531,festival,d25,0.79,0.99,3
u2765,wedding,d83,0.93,0.93,5
u4073,reception,d103,0.9,0.92,3
u2410,party,d132,0.81,0.86,3
u123,wedding,d4,0.86,0.64,4
u1240,reception,d50,0.94,0.76,4
u2644,festival,d62,0.89,0.68,3
u2524,formal,d75,0.62,0.84,4
u1704,wedding,d112,0.62,0.85,3
u395,reception,d5,0.82,0.68,4
u1615,college,d61,0.74,0.9,5
u4261,reception,d110,0.77,0.66,4
u2985,college,d156,0.7,0.9,4
u2475,formal,d7,0.7,0.69,5
u4749,wedding,d162,0.64,0.91,5
u3149,college,d194,0.74,0.93,5
u4534,formal,d96,0.82,0.98,3
u536,festival,d138,0.86,0.77,3
u3367,reception,d188,0.85,0.92,3
u1017,formal,d84,0.99,0.92,4
u796,festival,d49,0.92,0.66,4
u90,formal,d127,0.75,0.99,4
u4087,reception,d139,0.73,0.66,5
u4046,wedding,d196,0.68,0.94,5
u4687,reception,d141,0.82,0.78,4
u199,festival,d131,0.84,0.76,5
u2489,reception,d41,0.92,0.63,4
u1619,formal,d75,0.9,0.66,4
u4853,festival,d9,0.94,0.93,5
u2232,wedding,d26,0.79,0.64,5
u4892,party,d42,0.68,0.96,4
u1870,reception,d46,0.83,0.72,4
u4884,festival,d169,0.74,0.92,4
u2700,wedding,d59,0.78,0.88,4
u4491,wedding,d23,0.63,0.85,3
u3296,reception,d136,0.86,0.97,5
u3811,reception,d181,0.67,0.75,5
u4623,festival,d106,0.9,0.99,4
u1503,formal,d98,0.69,0.98,5
u2643,wedding,d170,0.69,0.88,3
u3030,festival,d148,0.65,0.96,5
u3359,festival,d102,0.98,0.78,5
u4204,wedding,d173,0.66,0.75,3
u1242,party,d65,0.8,0.67,5
u905,formal,d185,0.63,0.66,5
u28,reception,d80,0.89,0.95,5
u1719,college,d91,0.74,0.74,5
u4813,wedding,d83,0.8,0.93,4
u1976,formal,d171,0.71,0.98,3
u2495,party,d51,0.9,0.86,5
u1866,formal,d185,0.8,0.96,3
u617,college,d19,0.97,0.86,4
u3198,reception,d110,0.99,0.86,3
u2117,formal,d161,0.71,0.84,4
u3268,festival,d197,0.67,0.74,3
u2641,party,d95,0.8,0.72,3
u434,party,d32,0.83,0.61,3
u389,reception,d20,0.82,0.96,4
u3365,formal,d71,0.7,0.7,5
u4173,college,d199,0.81,0.76,4
u4284,party,d165,0.87,0.74,3
u2745,formal,d27,0.93,0.65,5
u3696,festival,d115,0.83,0.69,4
u3904,college,d172,0.74,0.85,4
u4382,party,d158,0.99,0.87,3
u4032,formal,d195,0.77,0.99,5
u3579,wedding,d112,0.68,0.93,3
u2919,wedding,d198,0.7,0.92,5
u4741,wedding,d175,0.73,0.69,3
u440,reception,d11,0.81,0.99,4
u1148,festival,d197,0.66,0.76,4
u3888,formal,d164,0.86,0.61,4
u1489,college,d45,0.98,0.96,4
u2571,college,d10,0.94,0.72,3
u748,party,d191,0.86,0.82,4
u4551,reception,d5,0.74,0.67,4
u105,festival,d178,0.91,0.63,4
u4684,college,d122,0.84,0.84,4
u2503,festival,d153,0.88,0.87,5
u1994,festival,d107,0.7,0.93,5
u2125,formal,d125,0.92,0.73,3
u3933,college,d122,0.62,0.88,4
u2171,college,d122,0.76,0.68,4
u4312,festival,d9,0.98,0.91,3
u239,festival,d88,0.92,0.92,4
u597,reception,d110,0.95,0.7,5
u2932,formal,d147,0.6,0.94,3
u2066,wedding,d29,0.84,0.8,4
u4347,festival,d111,0.86,0.76,5
u3002,party,d51,0.89,0.84,4
u2840,reception,d120,0.82,0.86,5
u3245,formal,d101,0.89,0.9,3
u4592,college,d45,0.93,0.74,3
u1995,college,d45,0.79,0.63,4
u2874,party,d95,0.64,0.82,5
u2201,formal,d143,0.83,0.6,4
u2888,formal,d84,0.69,0.64,3
u1116,formal,d159,0.87,0.76,5
u1540,reception,d60,0.78,0.94,5
u1835,reception,d139,0.76,0.84,4
u706,college,d124,0.76,0.91,5
u4680,festival,d102,0.64,0.82,4
u2224,reception,d100,0.92,0.99,5
u3959,party,d99,0.91,0.76,4
u4394,formal,d72,0.99,0.97,5
u4494,party,d132,0.84,0.87,5
u3354,formal,d72,0.73,0.75,5
u542,festival,d111,0.93,0.68,5
u3268,formal,d195,0.83,0.88,5
u1326,reception,d152,0.87,0.9,4
u3690,college,d3,0.7,0.94,3
u3811,party,d109,0.66,0.91,4
u422,formal,d123,0.77,0.6,5
u1421,formal,d123,0.66,0.95,4
u910,formal,d27,0.8,0.61,5
u3464,reception,d37,0.87,0.72,3
u3672,reception,d31,0.82,0.86,5
u1539,festival,d43,0.94,0.93,4
u849,party,d135,0.62,0.91,3
u1568,wedding,d94,0.85,0.62,5
u2661,wedding,d30,0.99,0.88,4
u3392,college,d122,0.82,0.74,3
u4089,wedding,d140,0.98,0.98,5
u2216,party,d1,0.73,0.86,4
u1906,festival,d117,0.69,0.66,5
u2297,wedding,d2,0.75,0.77,5
u4456,party,d99,0.88,0.68,4
u2907,college,d3,0.94,0.62,4
u2699,party,d132,0.97,0.96,4
u2819,formal,d143,0.65,0.89,5
u3527,formal,d18,0.65,0.92,3
u2662,wedding,d190,0.92,0.9,4
u4021,wedding,d112,0.8,0.69,5
u57,festival,d106,0.62,0.96,3
u231,reception,d8,0.87,0.8,4
u2638,reception,d187,0.78,0.69,5
u2406,reception,d152,0.92,0.92,4
u4470,formal,d125,0.84,0.62,5
u704,formal,d77,0.79,0.92,5
u3100,festival,d105,0.62,0.92,3
u1568,formal,d101,0.67,0.86,5
u1838,festival,d43,0.81,0.8,5
u3883,party,d95,0.82,0.87,5
u3300,formal,d84,0.74,0.99,4
u1854,party,d151,0.97,0.89,4
u594,formal,d73,0.99,0.91,5
u3136,formal,d145,0.63,0.9,3
u1839,wedding,d29,0.85,0.96,5
u3825,wedding,d29,0.81,0.65,4
u4408,party,d56,0.9,0.64,4
u2775,reception,d15,0.93,0.99,4
u3749,wedding,d82,0.64,0.95,4
u2601,college,d199,0.7,0.89,3
u543,college,d70,0.82,0.84,3
u3117,wedding,d26,0.93,0.75,5
u3082,reception,d100,0.86,0.64,3
u4253,formal,d184,0.99,0.86,4
u2111,college,d146,0.63,0.74,3
u4447,festival,d66,0.64,0.6,4
u3295,festival,d66,0.64,0.93,3
u267,formal,d6,0.95,0.71,4
u2331,festival,d92,0.96,0.96,5
u3878,reception,d152,0.8,0.79,4
u4312,festival,d153,0.82,0.98,4
u2571,college,d33,0.92,0.64,4
u3497,party,d54,0.87,0.69,4
u2230,wedding,d175,0.8,0.87,4
u541,wedding,d196,0.82,0.81,5
u2328,party,d180,0.85,0.83,4
u1329,party,d95,0.69,0.83,3
u1064,reception,d120,0.61,0.97,3
u1871,reception,d11,0.7,0.98,3
u3869,wedding,d163,0.74,0.78,5
u1951,formal,d89,0.95,0.93,5
u2630,reception,d53,0.87,0.82,4
u4747,festival,d69,0.6,0.98,3
u4113,party,d132,0.85,0.7,4
u4616,college,d199,0.77,0.65,5
u898,party,d132,0.82,0.76,3
u787,festival,d115,0.77,0.94,5
u4716,formal,d39,0.85,0.97,3
u2684,college,d16,0.61,0.88,3
u1838,party,d85,0.81,0.62,3
u1063,party,d182,0.72,0.84,4
u1887,wedding,d112,0.7,0.66,4
u2224,formal,d185,0.79,0.74,3
u1064,wedding,d140,0.84,0.94,4
u4907,formal,d195,0.79,0.62,5
u4345,festival,d92,0.97,0.79,4
u3193,festival,d114,0.75,0.64,3
u1563,party,d40,0.97,0.91,3
u2914,formal,d96,0.75,0.82,3
u2710,formal,d14,0.68,0.82,4
u1396,wedding,d140,0.91,0.75,5
u3014,wedding,d29,0.95,0.77,3
u3677,reception,d181,0.99,0.7,5
u504,festival,d197,0.7,0.97,5
u2105,reception,d5,0.91,0.66,4
u3985,party,d192,0.83,0.8,3
u4908,formal,d74,0.63,0.65,4
u4378,college,d146,0.76,0.76,4
u746,party,d109,0.97,0.79,5
u1777,wedding,d150,0.82,0.94,3
u4837,party,d192,0.74,0.93,3
u4092,wedding,d154,0.8,0.87,5
u305,formal,d18,0.97,0.74,3
u1834,reception,d20,0.88,0.97,5
u3839,reception,d80,0.8,0.85,5
u4214,college,d61,0.63,0.78,5
u4405,wedding,d134,0.99,0.74,4
u360,college,d10,0.98,0.67,3
u3491,formal,d21,0.85,0.69,5
u1271,college,d124,0.69,0.84,3
u1906,party,d165,0.93,0.65,3
u1434,festival,d108,0.98,0.73,4
u2642,college,d68,0.97,0.65,5
u352,party,d1,0.95,0.99,4
u3634,reception,d5,0.69,0.69,5
u1366,college,d35,0.93,0.66,4
u626,reception,d8,0.68,0.92,3
u4434,reception,d5,0.94,0.75,3
u4688,festival,d34,0.9,0.85,5
u4883,festival,d79,0.7,0.66,5
u548,college,d13,0.99,0.85,4
u1003,formal,d144,0.62,0.79,3
u2551,reception,d47,0.73,0.87,4
u4492,party,d56,0.97,0.61,3
u2401,formal,d84,0.64,0.63,3
u1404,festival,d153,0.86,0.63,4
u788,reception,d46,0.84,0.94,3
u3153,formal,d147,0.84,0.83,3
u387,reception,d20,0.99,0.78,4
u2919,party,d182,0.87,0.82,5
u4582,festival,d9,0.97,0.69,4
u1736,formal,d149,0.63,0.9,3
u388,reception,d41,1.0,0.77,4
u4557,reception,d166,0.65,0.87,4
u3946,college,d68,0.77,0.65,5
u466,festival,d186,0.87,0.99,3
u2567,formal,d74,0.84,0.77,4
u1809,reception,d152,0.84,0.91,3
u2591,party,d95,0.72,0.86,5
u1576,party,d165,0.91,0.7,4
u2371,festival,d186,0.65,0.8,5
u752,formal,d147,0.75,1.0,3
u4308,college,d194,0.73,0.73,4
u3044,festival,d115,0.87,0.87,5
u640,party,d137,0.83,0.83,4
u2287,wedding,d24,0.69,0.7,3
u2355,festival,d131,0.69,0.72,3
u2233,reception,d136,0.75,0.76,3
u687,college,d63,0.67,0.87,4
u1774,formal,d74,0.98,0.97,4
u1918,festival,d62,0.71,0.63,4
u3660,formal,d145,0.61,0.62,3
u3291,party,d51,0.78,0.96,3
u2151,college,d194,1.0,0.94,4
u4071,festival,d25,0.79,0.8,3
u3540,college,d10,0.8,0.75,4
u2188,reception,d57,0.83,0.9,3
u4168,reception,d8,0.88,0.8,4
u877,party,d135,0.95,0.86,3
u716,reception,d46,0.68,0.96,3
u1106,festival,d69,0.86,0.76,3
u4638,formal,d98,0.94,0.83,4
u3086,festival,d177,0.82,0.86,3
u4108,formal,d72,0.73,0.7,3
u447,reception,d166,0.69,0.71,3
u4084,formal,d74,0.99,0.91,3
u1371,formal,d149,0.81,0.66,3
u4825,festival,d114,0.61,0.88,4
u703,wedding,d90,0.86,0.84,5
u1630,college,d63,0.78,0.91,4
u452,party,d113,0.91,0.88,5
u4723,formal,d64,0.99,0.72,3
u715,wedding,d118,0.88,0.7,4
u3468,festival,d92,0.97,0.79,5
u3092,college,d33,0.66,0.86,5
u988,formal,d98,0.86,0.68,3
u2645,wedding,d94,0.77,0.95,3
u4499,wedding,d4,0.62,0.61,3
u613,college,d35,0.84,0.78,5
u4405,college,d91,0.8,0.64,5
u224,festival,d178,0.86,0.86,3
u3267,party,d137,0.63,0.82,4
u2504,formal,d22,0.7,0.7,4
u2924,party,d158,0.94,0.65,5
u986,festival,d92,0.91,0.95,4
u3833,wedding,d198,0.66,0.87,4
u4691,festival,d66,0.92,0.71,5
u1825,formal,d74,0.62,0.66,3
u379,reception,d181,0.9,0.81,5
u69,reception,d110,0.69,0.82,5
u2450,wedding,d150,0.98,0.78,3
u3854,wedding,d198,0.9,0.8,3
u1973,party,d78,0.96,0.98,5
u1691,festival,d117,0.97,0.9,5
u1302,reception,d193,0.67,0.94,4
u1564,festival,d52,0.93,0.88,4
u3896,party,d137,0.78,0.64,3
u527,party,d54,0.67,0.94,5
u4769,party,d132,0.88,0.91,5
u4945,wedding,d140,0.76,0.68,5
u3337,formal,d125,0.67,0.97,3
u3685,wedding,d176,0.69,0.63,5
u422,formal,d127,0.84,0.89,5
u2373,formal,d179,0.63,0.9,4
u4944,formal,d179,0.79,0.81,3
u1928,festival,d66,0.88,1.0,5
u2127,formal,d164,0.78,0.8,3
u139,festival,d131,0.67,0.91,4
u126,reception,d58,0.68,0.98,3
u3738,formal,d21,0.79,0.72,3
u300,party,d81,0.97,0.86,4
u384,reception,d181,0.88,0.83,3
u2539,formal,d77,0.98,0.8,3
u316,college,d19,0.79,0.85,5
u4111,party,d81,0.61,0.76,5
u1474,reception,d193,0.74,0.62,4
u4093,reception,d152,0.87,0.75,5
u4382,party,d56,0.86,0.68,3
u851,party,d85,0.99,0.75,3
u675,formal,d39,0.63,0.76,5
u4256,formal,d64,0.75,0.72,4
u4919,formal,d98,0.79,0.71,4
u1736,reception,d41,0.61,0.97,5
u1341,formal,d48,0.69,0.92,5
u2970,festival,d138,0.83,0.77,5
u2485,college,d13,0.82,0.63,4
u4476,wedding,d160,0.75,0.95,5
u2350,reception,d60,0.78,0.96,3
u2848,college,d68,0.9,0.69,4
u4570,formal,d125,0.82,0.75,4
u1610,formal,d123,0.64,0.66,5
u415,college,d10,0.84,0.71,4
u3267,party,d137,0.76,0.62,3
u401,party,d137,1.0,0.83,3
u4002,formal,d149,0.66,0.61,4
u3097,wedding,d160,0.7,0.75,3
u3272,party,d133,0.87,0.87,4
u4059,festival,d9,0.77,0.96,3
u2178,college,d19,0.64,0.71,3
u857,formal,d127,0.95,0.61,3
u3827,formal,d6,0.63,0.92,3
u396,party,d1,0.92,0.68,4
u3372,reception,d58,0.62,0.9,3
u1168,college,d70,0.67,0.66,4
u1001,wedding,d90,0.97,0.96,5
u2923,festival,d131,0.82,0.69,3
u4070,college,d146,0.9,0.95,3
u2157,formal,d64,0.94,0.67,3
u3142,reception,d5,0.75,0.62,5
u1392,wedding,d196,0.69,0.68,5
u1884,college,d45,0.76,0.99,3
u3023,college,d172,0.69,0.83,4
u1450,festival,d183,0.8,0.86,4
u2597,formal,d38,0.62,0.84,3
u3609,formal,d143,0.64,0.9,3
u2205,festival,d66,0.86,0.83,4
u1301,party,d135,0.74,0.67,4
u2660,wedding,d24,0.63,0.86,4
u1093,college,d35,0.95,0.73,3
u4499,party,d99,0.76,0.84,3
u2612,party,d99,0.69,0.97,5
u2086,festival,d177,0.96,0.63,5
u4306,reception,d20,0.94,0.79,3
u1578,party,d40,0.6,0.84,3
u936,college,d156,0.65,0.94,3
u2614,college,d93,0.99,1.0,3
u4344,reception,d87,0.68,0.88,5
u2085,party,d191,0.91,0.66,4
u3630,reception,d166,0.61,0.83,3
u3014,formal,d171,0.77,0.92,3
u2179,college,d130,0.7,0.78,3
u3593,college,d124,0.61,0.96,3
u4503,reception,d200,0.96,0.97,3
u4042,wedding,d59,0.65,0.67,4
u4916,festival,d105,0.73,0.79,4
u4266,formal,d38,0.87,0.8,4
u2179,reception,d37,0.98,0.82,5
u4013,wedding,d82,0.7,0.8,5
u3357,wedding,d29,0.83,0.68,3
u1801,formal,d98,0.83,0.69,3
u4255,festival,d106,0.7,0.81,5
u1062,formal,d161,0.76,0.78,3
u542,wedding,d118,0.65,0.61,3
u4737,college,d122,0.96,0.67,4
u2671,reception,d50,0.84,0.67,4
u1376,formal,d55,0.68,0.95,4
u2707,party,d85,0.82,0.75,3
u4549,formal,d159,0.69,0.9,3
u4473,college,d33,0.76,0.87,3
u2850,wedding,d17,0.75,0.83,5
u3187,college,d168,0.73,0.96,5
u3953,formal,d48,0.9,0.65,5
u154,reception,d141,0.74,0.67,3
u1272,formal,d77,0.84,0.69,4
u2803,party,d113,0.83,0.8,4
u2708,formal,d164,0.79,0.69,4
u3925,college,d35,0.95,0.79,5
u2809,festival,d131,0.9,0.78,3
u61,formal,d164,0.76,0.71,3
u2796,college,d63,0.72,0.88,5
u1133,party,d99,0.79,0.73,5
u4841,reception,d46,0.87,0.62,5
u1771,college,d155,0.8,0.75,5
u1449,reception,d181,0.89,0.91,5
u3108,college,d16,0.75,0.71,4
u457,formal,d125,0.72,0.69,3
u4583,formal,d127,0.61,0.95,4
u1220,party,d81,0.72,0.64,5
u4513,formal,d159,0.81,0.98,4
u3353,wedding,d59,0.68,0.61,5
u4484,reception,d60,0.61,0.68,5
u3001,party,d81,0.69,0.75,3
u747,party,d133,0.74,0.97,3
u1168,reception,d181,0.93,0.95,4
u2934,festival,d107,0.64,0.65,4
u2325,college,d35,0.69,0.85,3
u2745,formal,d77,0.67,0.95,3
u3867,party,d174,0.93,0.93,4
u1472,formal,d184,0.9,0.78,4
u39,party,d137,0.8,0.9,5
u1254,formal,d22,0.63,0.88,3
u4355,party,d137,0.88,0.72,5
u4893,reception,d44,0.82,0.85,3
u2261,reception,d47,0.65,0.63,4
u2778,reception,d46,0.79,0.84,4
u745,formal,d77,0.89,0.94,3
u2081,reception,d41,0.83,0.9,3
u3340,party,d32,0.63,0.65,3
u3104,reception,d53,0.9,0.98,3
u2838,formal,d84,0.63,0.82,4
u2595,college,d155,0.83,0.71,4
u308,college,d93,0.65,0.78,3
u710,formal,d184,0.72,0.95,5
u2325,formal,d18,0.86,0.84,5
u2319,college,d93,0.98,0.87,3
u2371,festival,d138,0.86,0.72,4
u1695,party,d78,0.99,0.95,3
u4722,wedding,d118,0.81,0.77,3
u4211,party,d165,0.66,0.78,5
u4678,reception,d58,0.73,0.62,5
u3507,party,d51,0.65,0.71,5
u722,party,d51,0.86,0.78,4
u1128,party,d76,0.72,0.64,5
u400,formal,d123,0.79,0.89,3
u754,wedding,d190,0.81,0.61,3
u494,festival,d69,0.9,0.72,4
u2970,college,d19,0.73,0.82,5
u3921,reception,d139,0.63,0.71,4
u4875,formal,d14,0.82,0.81,3
u3213,festival,d34,0.89,0.68,5
u4552,festival,d62,0.95,0.73,3
u126,wedding,d29,0.82,0.78,3
u3968,college,d16,0.69,0.89,4
u503,formal,d101,0.72,0.79,5
u4875,formal,d143,0.77,0.94,3
u6,reception,d166,0.76,0.68,5
u3441,wedding,d167,0.97,0.6,5
u261,formal,d75,0.78,0.79,5
u1749,wedding,d26,0.62,0.61,3
u2723,formal,d101,0.74,0.99,5
u780,reception,d187,0.87,0.83,3
u164,wedding,d26,0.81,0.61,5
u4748,wedding,d140,0.93,1.0,3
u4818,formal,d123,0.86,0.89,5
u4137,formal,d73,0.85,0.74,4
u2597,reception,d20,0.85,0.61,5
u4265,formal,d96,0.82,0.74,3
u4095,festival,d153,0.96,0.97,3
u4957,reception,d20,0.65,0.63,5
u1785,wedding,d30,1.0,0.8,5
u1654,formal,d6,0.85,0.9,3
u857,formal,d38,0.63,0.7,3
u4520,formal,d104,0.63,0.88,4
u2800,party,d151,0.64,0.76,5
u2856,reception,d80,0.68,0.82,5
u4637,college,d146,0.98,0.84,4
u4331,reception,d80,0.78,0.94,4
u3219,wedding,d173,0.78,0.66,3
u393,festival,d186,0.62,0.86,5
u1455,college,d3,0.84,0.66,4
u3187,reception,d46,0.64,0.8,3
