product_id,product_name,hair_type,routine_type
4657,hair mask c 720,low porosity,Treatment
6019,conditioner n 845,scalp issues,Wash
6448,shampoo m 510,low porosity,Wash
2792,hair mask o 632,high porosity,Treatment
1548,serum h 207,low porosity,Treatment
3472,serum d 123,scalp issues,Treatment
5128,shampoo i 452,high porosity,Wash
8385,conditioner f 918,low porosity,Wash
4120,serum l 141,high porosity,Treatment
4207,serum d 6,scalp issues,Treatment
1333,serum d 733,scalp issues,Treatment
533,hair mask c 229,low porosity,Treatment
9811,serum h 7,low porosity,Treatment
1363,conditioner n 880,scalp issues,Wash
9063,shampoo e 406,high porosity,Wash
4322,serum h 1,low porosity,Treatment
2697,conditioner j 508,low porosity,Wash
694,shampoo e 392,high porosity,Wash
5721,hair mask c 148,low porosity,Treatment
9499,hair mask o 839,high porosity,Treatment
4572,conditioner j 511,low porosity,Wash
962,hair mask g 5,scalp issues,Treatment
7923,conditioner j 590,low porosity,Wash
5979,shampoo a 343,low porosity,Wash
7194,shampoo i 81,high porosity,Wash
9564,shampoo i 260,high porosity,Wash
1880,hair mask k 471,scalp issues,Treatment
2680,conditioner j 529,low porosity,Wash
4729,shampoo m 286,low porosity,Wash
8698,hair mask o 562,high porosity,Treatment
3066,conditioner j 860,low porosity,Wash
3677,serum d 298,scalp issues,Treatment
73,shampoo m 51,low porosity,Wash
4599,conditioner n 529,scalp issues,Wash
7089,hair mask c 133,low porosity,Treatment
8263,serum d 801,scalp issues,Treatment
4142,conditioner n 462,scalp issues,Wash
6336,serum h 626,low porosity,Treatment
2811,shampoo a 309,low porosity,Wash
7841,hair mask o 23,high porosity,Treatment
907,conditioner f 162,low porosity,Wash
2538,conditioner j 413,low porosity,Wash
7631,conditioner f 947,low porosity,Wash
7824,serum h 266,low porosity,Treatment
8169,serum h 987,low porosity,Treatment
5934,shampoo i 274,high porosity,Wash
162,serum d 369,scalp issues,Treatment
5709,hair mask g 740,scalp issues,Treatment
4838,hair mask o 986,high porosity,Treatment
2151,serum h 822,low porosity,Treatment
5829,serum h 985,low porosity,Treatment
4039,shampoo i 890,high porosity,Wash
1923,conditioner f 296,low porosity,Wash
1029,shampoo m 323,low porosity,Wash
7659,shampoo e 821,high porosity,Wash
5044,conditioner b 471,high porosity,Wash
9459,shampoo a 564,low porosity,Wash
1922,shampoo e 444,high porosity,Wash
2161,hair mask g 505,scalp issues,Treatment
449,hair mask k 490,scalp issues,Treatment
9464,serum d 921,scalp issues,Treatment
4922,conditioner j 899,low porosity,Wash
9347,hair mask g 937,scalp issues,Treatment
6737,shampoo i 460,high porosity,Wash
7147,conditioner f 604,low porosity,Wash
7469,shampoo a 636,low porosity,Wash
2037,hair mask c 412,low porosity,Treatment
7663,hair mask k 601,scalp issues,Treatment
1450,serum l 308,high porosity,Treatment
7063,hair mask o 966,high porosity,Treatment
3218,shampoo m 288,low porosity,Wash
6108,conditioner j 861,low porosity,Wash
5121,hair mask o 909,high porosity,Treatment
7262,conditioner j 455,low porosity,Wash
1403,hair mask o 538,high porosity,Treatment
8922,hair mask g 972,scalp issues,Treatment
4248,serum d 312,scalp issues,Treatment
3323,conditioner f 173,low porosity,Wash
1577,hair mask o 465,high porosity,Treatment
6903,hair mask k 181,scalp issues,Treatment
7631,serum l 919,high porosity,Treatment
9416,conditioner n 903,scalp issues,Wash
5578,serum l 183,high porosity,Treatment
9040,shampoo e 863,high porosity,Wash
3874,serum d 743,scalp issues,Treatment
5393,hair mask c 2,low porosity,Treatment
4409,conditioner n 762,scalp issues,Wash
1955,conditioner b 481,high porosity,Wash
1208,hair mask c 352,low porosity,Treatment
9870,shampoo e 283,high porosity,Wash
4,serum d 623,scalp issues,Treatment
3003,serum h 528,low porosity,Treatment
1004,conditioner j 402,low porosity,Wash
6460,hair mask g 774,scalp issues,Treatment
2593,shampoo e 927,high porosity,Wash
7519,conditioner n 906,scalp issues,Wash
5384,conditioner b 362,high porosity,Wash
3223,shampoo m 99,low porosity,Wash
8356,serum h 850,low porosity,Treatment
3542,serum l 909,high porosity,Treatment
3082,hair mask g 105,scalp issues,Treatment
6142,conditioner f 680,low porosity,Wash
4934,hair mask c 9,low porosity,Treatment
547,serum h 321,low porosity,Treatment
6596,serum l 146,high porosity,Treatment
8571,serum h 430,low porosity,Treatment
425,hair mask k 902,scalp issues,Treatment
1607,conditioner n 557,scalp issues,Wash
7228,serum l 194,high porosity,Treatment
9264,hair mask c 318,low porosity,Treatment
3318,hair mask o 886,high porosity,Treatment
3837,shampoo i 612,high porosity,Wash
9829,conditioner b 17,high porosity,Wash
4399,hair mask g 756,scalp issues,Treatment
8038,conditioner n 292,scalp issues,Wash
2758,hair mask c 474,low porosity,Treatment
4691,serum l 710,high porosity,Treatment
9797,conditioner n 494,scalp issues,Wash
4413,serum h 953,low porosity,Treatment
9407,shampoo a 881,low porosity,Wash
6798,shampoo a 405,low porosity,Wash
2751,conditioner f 186,low porosity,Wash
2379,conditioner j 80,low porosity,Wash
9322,shampoo i 838,high porosity,Wash
4750,conditioner f 927,low porosity,Wash
2804,hair mask g 859,scalp issues,Treatment
4930,hair mask k 199,scalp issues,Treatment
3377,serum l 223,high porosity,Treatment
3070,conditioner j 21,low porosity,Wash
6050,hair mask c 762,low porosity,Treatment
4907,conditioner b 519,high porosity,Wash
8303,hair mask g 319,scalp issues,Treatment
9766,shampoo i 172,high porosity,Wash
8211,conditioner n 836,scalp issues,Wash
2046,serum d 114,scalp issues,Treatment
912,hair mask o 176,high porosity,Treatment
5845,serum l 528,high porosity,Treatment
1197,shampoo a 170,low porosity,Wash
1434,conditioner f 500,low porosity,Wash
1847,shampoo e 296,high porosity,Wash
4942,conditioner f 851,low porosity,Wash
4409,serum h 996,low porosity,Treatment
100,shampoo i 217,high porosity,Wash
8156,hair mask k 926,scalp issues,Treatment
8884,conditioner j 367,low porosity,Wash
579,shampoo i 612,high porosity,Wash
3998,hair mask g 131,scalp issues,Treatment
2730,shampoo i 702,high porosity,Wash
3982,serum d 325,scalp issues,Treatment
6026,conditioner j 85,low porosity,Wash
4445,conditioner n 385,scalp issues,Wash
6446,hair mask o 837,high porosity,Treatment
5271,hair mask k 615,scalp issues,Treatment
8268,hair mask o 490,high porosity,Treatment
5362,shampoo m 28,low porosity,Wash
8199,shampoo i 531,high porosity,Wash
3990,shampoo a 477,low porosity,Wash
1919,serum l 93,high porosity,Treatment
5121,conditioner j 396,low porosity,Wash
8618,conditioner j 268,low porosity,Wash
5522,shampoo i 24,high porosity,Wash
3871,serum h 715,low porosity,Treatment
1365,serum l 42,high porosity,Treatment
9657,hair mask o 322,high porosity,Treatment
8548,shampoo e 517,high porosity,Wash
9502,conditioner b 336,high porosity,Wash
6249,serum d 682,scalp issues,Treatment
9124,shampoo e 231,high porosity,Wash
1509,serum h 612,low porosity,Treatment
6816,shampoo a 759,low porosity,Wash
3953,shampoo m 736,low porosity,Wash
317,hair mask g 172,scalp issues,Treatment
5865,shampoo i 842,high porosity,Wash
5621,serum h 28,low porosity,Treatment
1923,hair mask k 474,scalp issues,Treatment
8572,serum d 21,scalp issues,Treatment
8990,conditioner f 950,low porosity,Wash
5433,serum l 541,high porosity,Treatment
6282,shampoo i 139,high porosity,Wash
4059,hair mask g 158,scalp issues,Treatment
7243,serum l 118,high porosity,Treatment
4783,conditioner n 940,scalp issues,Wash
1340,shampoo i 458,high porosity,Wash
6814,conditioner j 392,low porosity,Wash
2549,serum d 246,scalp issues,Treatment
566,hair mask k 51,scalp issues,Treatment
4857,shampoo a 988,low porosity,Wash
346,shampoo e 21,high porosity,Wash
5974,hair mask g 907,scalp issues,Treatment
4051,conditioner j 841,low porosity,Wash
3886,conditioner n 242,scalp issues,Wash
1256,serum l 222,high porosity,Treatment
3136,hair mask o 987,high porosity,Treatment
7637,conditioner b 212,high porosity,Wash
3740,serum l 206,high porosity,Treatment
4348,shampoo m 287,low porosity,Wash
8938,conditioner n 792,scalp issues,Wash
7670,conditioner b 815,high porosity,Wash
3909,shampoo i 736,high porosity,Wash
245,shampoo m 304,low porosity,Wash
126,serum l 782,high porosity,Treatment
7753,hair mask c 386,low porosity,Treatment
7672,conditioner f 247,low porosity,Wash
4598,shampoo a 754,low porosity,Wash
5022,hair mask c 56,low porosity,Treatment
220,conditioner j 692,low porosity,Wash
3256,conditioner n 917,scalp issues,Wash
8577,conditioner j 99,low porosity,Wash
580,shampoo m 484,low porosity,Wash
3957,hair mask c 971,low porosity,Treatment
7685,conditioner n 956,scalp issues,Wash
1173,hair mask k 859,scalp issues,Treatment
1124,hair mask o 221,high porosity,Treatment
3842,serum h 952,low porosity,Treatment
1761,conditioner b 580,high porosity,Wash
8712,conditioner b 639,high porosity,Wash
6777,hair mask o 53,high porosity,Treatment
1541,shampoo e 274,high porosity,Wash
8897,hair mask o 14,high porosity,Treatment
2436,conditioner f 922,low porosity,Wash
7179,conditioner f 194,low porosity,Wash
763,hair mask c 998,low porosity,Treatment
4531,conditioner b 838,high porosity,Wash
3664,serum l 564,high porosity,Treatment
4305,shampoo m 273,low porosity,Wash
1702,hair mask o 555,unknown,Treatment
1226,conditioner n 69,scalp issues,Wash
6227,serum d 346,scalp issues,Treatment
9984,serum l 668,high porosity,Treatment
1789,hair mask g 920,scalp issues,Treatment
5441,conditioner n 409,scalp issues,Wash
1460,shampoo a 350,low porosity,Wash
1891,conditioner f 588,low porosity,Wash
7269,hair mask k 575,scalp issues,Treatment
6876,conditioner b 891,high porosity,Wash
255,hair mask o 562,high porosity,Treatment
3529,hair mask o 329,high porosity,Treatment
29,conditioner j 251,low porosity,Wash
4138,hair mask g 51,scalp issues,Treatment
7835,conditioner n 852,scalp issues,Wash
3442,conditioner b 372,high porosity,Wash
13,conditioner b 133,high porosity,Wash
8916,conditioner j 998,low porosity,Wash
1806,hair mask o 555,high porosity,Treatment
250,hair mask k 310,scalp issues,Treatment
6957,hair mask k 132,scalp issues,Treatment
2715,shampoo a 499,low porosity,Wash
4146,hair mask c 104,low porosity,Treatment
2346,shampoo a 378,low porosity,Wash
509,hair mask c 279,low porosity,Treatment
4753,shampoo m 465,low porosity,Wash
504,serum l 305,high porosity,Treatment
1474,shampoo a 887,low porosity,Wash
5801,hair mask c 284,low porosity,Treatment
7787,conditioner j 77,low porosity,Wash
6680,shampoo m 562,low porosity,Wash
4713,shampoo i 736,high porosity,Wash
8577,hair mask c 852,low porosity,Treatment
9639,serum l 701,high porosity,Treatment
3736,hair mask o 405,high porosity,Treatment
2222,hair mask k 177,scalp issues,Treatment
1989,shampoo m 35,low porosity,Wash
1696,serum d 847,scalp issues,Treatment
927,shampoo m 568,low porosity,Wash
3971,hair mask g 647,scalp issues,Treatment
3092,conditioner n 390,scalp issues,Wash
6602,shampoo a 959,low porosity,Wash
6903,serum l 825,high porosity,Treatment
7425,hair mask o 407,high porosity,Treatment
3683,conditioner f 599,low porosity,Wash
1099,shampoo i 43,high porosity,Wash
8091,conditioner f 749,low porosity,Wash
5076,hair mask c 817,low porosity,Treatment
1542,conditioner f 357,low porosity,Wash
1686,conditioner f 318,low porosity,Wash
2468,conditioner f 726,low porosity,Wash
6367,hair mask c 862,low porosity,Treatment
5836,serum h 507,low porosity,Treatment
2944,conditioner b 912,high porosity,Wash
9025,serum d 710,scalp issues,Treatment
3020,conditioner n 342,scalp issues,Wash
5428,conditioner n 505,scalp issues,Wash
4938,conditioner f 475,low porosity,Wash
4413,conditioner n 627,scalp issues,Wash
2432,serum d 324,scalp issues,Treatment
8943,serum h 836,low porosity,Treatment
9608,serum h 193,low porosity,Treatment
3794,conditioner f 584,low porosity,Wash
7202,shampoo a 11,low porosity,Wash
4405,hair mask c 917,low porosity,Treatment
7613,serum h 322,low porosity,Treatment
6846,serum l 709,high porosity,Treatment
3355,serum l 979,high porosity,Treatment
8022,serum l 560,high porosity,Treatment
6716,conditioner n 364,scalp issues,Wash
5396,hair mask g 259,scalp issues,Treatment
7298,serum d 760,scalp issues,Treatment
6736,conditioner f 286,low porosity,Wash
793,shampoo m 912,low porosity,Wash
101,hair mask g 720,scalp issues,Treatment
9170,hair mask k 561,scalp issues,Treatment
1754,hair mask k 966,scalp issues,Treatment
963,hair mask c 490,low porosity,Treatment
1596,hair mask k 431,scalp issues,Treatment
7983,hair mask g 265,scalp issues,Treatment
6490,shampoo m 368,low porosity,Wash
8077,conditioner f 814,low porosity,Wash
3021,hair mask g 612,scalp issues,Treatment
5177,conditioner n 429,scalp issues,Wash
3382,serum l 553,high porosity,Treatment
3086,conditioner n 707,scalp issues,Wash
1226,conditioner b 854,high porosity,Wash
135,hair mask k 358,scalp issues,Treatment
403,hair mask c 227,low porosity,Treatment
9604,conditioner j 255,low porosity,Wash
674,hair mask o 636,high porosity,Treatment
7224,conditioner j 128,low porosity,Wash
7380,shampoo i 57,high porosity,Wash
9821,shampoo e 991,high porosity,Wash
4959,shampoo m 49,low porosity,Wash
7305,conditioner n 219,scalp issues,Wash
9688,conditioner f 574,low porosity,Wash
4694,shampoo m 931,low porosity,Wash
1770,serum l 314,high porosity,Treatment
5151,shampoo i 996,high porosity,Wash
5607,conditioner j 394,low porosity,Wash
4925,shampoo m 200,low porosity,Wash
2939,hair mask o 791,high porosity,Treatment
7199,shampoo m 691,low porosity,Wash
3789,conditioner f 640,low porosity,Wash
2014,shampoo a 484,low porosity,Wash
9311,shampoo a 906,low porosity,Wash
8869,hair mask g 521,scalp issues,Treatment
4696,hair mask k 739,scalp issues,Treatment
2828,hair mask o 387,high porosity,Treatment
3528,hair mask o 10,high porosity,Treatment
9845,shampoo a 996,low porosity,Wash
4020,shampoo a 788,low porosity,Wash
2026,hair mask o 803,high porosity,Treatment
4857,conditioner b 381,high porosity,Wash
1265,serum d 206,scalp issues,Treatment
4572,serum l 193,high porosity,Treatment
2864,conditioner b 521,high porosity,Wash
9252,serum h 528,low porosity,Treatment
719,hair mask o 181,high porosity,Treatment
5972,shampoo e 447,high porosity,Wash
5459,hair mask k 989,scalp issues,Treatment
5285,hair mask k 283,scalp issues,Treatment
245,shampoo a 92,low porosity,Wash
9125,hair mask c 632,low porosity,Treatment
7617,shampoo m 856,low porosity,Wash
4439,shampoo e 579,high porosity,Wash
2603,conditioner j 941,low porosity,Wash
4440,serum h 409,low porosity,Treatment
7937,conditioner b 770,high porosity,Wash
2798,conditioner j 125,low porosity,Wash
1883,hair mask k 597,scalp issues,Treatment
6096,serum l 112,high porosity,Treatment
4101,shampoo i 268,high porosity,Wash
2207,hair mask k 252,scalp issues,Treatment
6244,conditioner f 583,low porosity,Wash
8312,shampoo i 2,high porosity,Wash
6541,serum h 940,low porosity,Treatment
1819,conditioner f 240,low porosity,Wash
584,shampoo m 939,low porosity,Wash
2275,shampoo e 800,high porosity,Wash
8846,shampoo m 59,low porosity,Wash
4754,conditioner b 861,high porosity,Wash
3097,conditioner n 778,scalp issues,Wash
1083,shampoo m 510,low porosity,Wash
7878,hair mask k 870,scalp issues,Treatment
838,conditioner f 148,low porosity,Wash
4846,shampoo a 552,low porosity,Wash
3394,conditioner n 728,scalp issues,Wash
2405,serum h 261,low porosity,Treatment
8500,shampoo e 660,high porosity,Wash
5013,hair mask g 736,scalp issues,Treatment
7514,shampoo i 91,high porosity,Wash
8344,hair mask g 683,scalp issues,Treatment
1960,serum l 516,high porosity,Treatment
4983,serum l 995,high porosity,Treatment
1035,shampoo a 232,low porosity,Wash
6477,shampoo e 465,high porosity,Wash
8169,hair mask o 865,high porosity,Treatment
6559,conditioner n 346,scalp issues,Wash
870,serum l 561,high porosity,Treatment
6485,hair mask g 142,scalp issues,Treatment
2069,conditioner j 194,low porosity,Wash
4625,hair mask o 745,high porosity,Treatment
6700,shampoo i 254,high porosity,Wash
1467,conditioner b 639,high porosity,Wash
5723,hair mask o 864,high porosity,Treatment
5421,shampoo a 854,low porosity,Wash
965,serum h 232,low porosity,Treatment
9207,conditioner n 598,scalp issues,Wash
7169,serum l 324,high porosity,Treatment
2317,conditioner f 623,low porosity,Wash
8263,hair mask g 602,scalp issues,Treatment
5052,hair mask k 927,scalp issues,Treatment
1815,conditioner f 527,low porosity,Wash
8205,serum d 661,scalp issues,Treatment
8356,hair mask g 413,scalp issues,Treatment
6571,hair mask g 210,scalp issues,Treatment
6476,serum h 165,low porosity,Treatment
5733,shampoo e 638,high porosity,Wash
23,shampoo a 731,low porosity,Wash
2281,hair mask g 901,scalp issues,Treatment
2862,conditioner j 859,low porosity,Wash
4004,serum h 575,low porosity,Treatment
9205,conditioner b 872,high porosity,Wash
331,shampoo e 450,high porosity,Wash
8361,hair mask k 905,scalp issues,Treatment
8883,conditioner j 622,low porosity,Wash
1665,hair mask o 98,high porosity,Treatment
701,serum h 792,unknown,Treatment
730,shampoo e 891,high porosity,Wash
3353,shampoo m 619,low porosity,Wash
